"","ID","ProvinsiID","NamaProvinsi","Budidaya","NamaIkan","Tahun","Volume","Nilai","IkanID","latitude","longitude"
"1037",1037,34,"DI Yogyakarta","semua budidaya","nila",2007,2148,17985500,8,-7.8753849,110.4262088
"1038",1038,35,"Jawa Timur","semua budidaya","nila",2007,6981,48841535,8,-7.5360639,112.2384017
"1039",1039,36,"Banten","semua budidaya","nila",2007,1799,13577279,8,-6.4058172,106.0640179
"1040",1040,51,"Bali","semua budidaya","nila",2007,326,4390444.8,8,-8.4095178,115.188916
"1041",1041,52,"Nusa Tenggara Barat","semua budidaya","nila",2007,1801,25169200,8,-8.6529334,117.3616476
"1042",1042,53,"Nusa Tenggara Timur","semua budidaya","nila",2007,163,3235775,8,-8.6573819,121.0793705
"1043",1043,61,"Kalimantan Barat","semua budidaya","nila",2007,706,11308143,8,-0.2787808,111.4752851
"1044",1044,62,"Kalimantan Tengah","semua budidaya","nila",2007,1222,19687311,8,-1.6814878,113.3823545
"1045",1045,63,"Kalimantan Selatan","semua budidaya","nila",2007,3750,49621405,8,-3.0926415,115.2837585
"1046",1046,64,"Kalimantan Timur","semua budidaya","nila",2007,1949,28226803,8,1.6406296,116.419389
"1047",1047,71,"Sulawesi Utara","semua budidaya","nila",2007,10476,109354183,8,0.6246932,123.9750018
"1048",1048,72,"Sulawesi Tengah","semua budidaya","nila",2007,585,7477725,8,-1.4300254,121.4456179
"1049",1049,73,"Sulawesi Selatan","semua budidaya","nila",2007,404,2471384,8,-3.6687994,119.9740534
"1050",1050,74,"Sulawesi Tenggara","semua budidaya","nila",2007,715,6936730,8,-4.14491,122.174605
"1051",1051,75,"Gorontalo","semua budidaya","nila",2007,2173,17967240,8,0.6999372,122.4467238
"1052",1052,76,"Sulawesi Barat","semua budidaya","nila",2007,42,384480,8,-2.8441371,119.2320784
"1053",1053,81,"Maluku","semua budidaya","nila",2007,72,1378100,8,-3.2384616,130.1452734
"1054",1054,82,"Maluku Utara","semua budidaya","nila",2007,70,2071795,8,1.5709993,127.8087693
"1055",1055,91,"Papua Barat","semua budidaya","nila",2007,68,1245200,8,-1.3361154,133.1747162
"1056",1056,94,"Papua","semua budidaya","nila",2007,460,7883950,8,-4.269928,138.0803529
"1057",1057,11,"Aceh","semua budidaya","nila",2008,3650,47476263,8,4.695135,96.7493993
"1058",1058,12,"Sumatera Utara","semua budidaya","nila",2008,36290,472078035,8,2.1153547,99.5450974
"1059",1059,13,"Sumatera Barat","semua budidaya","nila",2008,31963,415793245,8,-0.7399397,100.8000051
"1060",1060,14,"Riau","semua budidaya","nila",2008,5290,60874065,8,0.2933469,101.7068294
"1061",1061,15,"Jambi","semua budidaya","nila",2008,7874,117724787,8,-1.4851831,102.4380581
"1062",1062,16,"Sumatera Selatan","semua budidaya","nila",2008,40154,901724102,8,-3.3194374,103.914399
"1063",1063,17,"Bengkulu","semua budidaya","nila",2008,5738,71727625,8,-3.5778471,102.3463875
"1064",1064,18,"Lampung","semua budidaya","nila",2008,4471,47410960,8,-4.5585849,105.4068079
"1065",1065,19,"Kepulauan Bangka Belitung","semua budidaya","nila",2008,325,4891321,8,-2.7410513,106.4405872
"1066",1066,21,"Kepulauan Riau","semua budidaya","nila",2008,23,342393,8,3.9456514,108.1428669
"1067",1067,31,"DKI Jakarta","semua budidaya","nila",2008,578,6908710,8,-6.211544,106.845172
"1068",1068,32,"Jawa Barat","semua budidaya","nila",2008,100454,773477510,8,-7.090911,107.668887
"1069",1069,33,"Jawa Tengah","semua budidaya","nila",2008,14095,119393344,8,-7.150975,110.1402594
"1070",1070,34,"DI Yogyakarta","semua budidaya","nila",2008,2915,24556439,8,-7.8753849,110.4262088
"1071",1071,35,"Jawa Timur","semua budidaya","nila",2008,7660,70613398,8,-7.5360639,112.2384017
"1072",1072,36,"Banten","semua budidaya","nila",2008,1521,18127727,8,-6.4058172,106.0640179
"1073",1073,51,"Bali","semua budidaya","nila",2008,364,5154919,8,-8.4095178,115.188916
"1074",1074,52,"Nusa Tenggara Barat","semua budidaya","nila",2008,2122,42414136,8,-8.6529334,117.3616476
"1075",1075,53,"Nusa Tenggara Timur","semua budidaya","nila",2008,222,4302069,8,-8.6573819,121.0793705
"1076",1076,61,"Kalimantan Barat","semua budidaya","nila",2008,844,16527757,8,-0.2787808,111.4752851
"1077",1077,62,"Kalimantan Tengah","semua budidaya","nila",2008,1601,26303407,8,-1.6814878,113.3823545
"1078",1078,63,"Kalimantan Selatan","semua budidaya","nila",2008,4815,88299207,8,-3.0926415,115.2837585
"1079",1079,64,"Kalimantan Timur","semua budidaya","nila",2008,3298,47806911,8,1.6406296,116.419389
"1080",1080,71,"Sulawesi Utara","semua budidaya","nila",2008,10831,127356039,8,0.6246932,123.9750018
"1081",1081,72,"Sulawesi Tengah","semua budidaya","nila",2008,557,9074956,8,-1.4300254,121.4456179
"1082",1082,73,"Sulawesi Selatan","semua budidaya","nila",2008,405,3269711,8,-3.6687994,119.9740534
"1083",1083,74,"Sulawesi Tenggara","semua budidaya","nila",2008,137,5534370,8,-4.14491,122.174605
"1084",1084,75,"Gorontalo","semua budidaya","nila",2008,1422,122305754,8,0.6999372,122.4467238
"1085",1085,76,"Sulawesi Barat","semua budidaya","nila",2008,40,411560,8,-2.8441371,119.2320784
"1086",1086,81,"Maluku","semua budidaya","nila",2008,47,1410000,8,-3.2384616,130.1452734
"1087",1087,82,"Maluku Utara","semua budidaya","nila",2008,145,4355100,8,1.5709993,127.8087693
"1088",1088,91,"Papua Barat","semua budidaya","nila",2008,349,12566450,8,-1.3361154,133.1747162
"1089",1089,94,"Papua","semua budidaya","nila",2008,837,30148678,8,-4.269928,138.0803529
"1090",1090,11,"Aceh","semua budidaya","nila",2009,4712,84889355,8,4.695135,96.7493993
"1091",1091,12,"Sumatera Utara","semua budidaya","nila",2009,39614,667732197.1,8,2.1153547,99.5450974
"1092",1092,13,"Sumatera Barat","semua budidaya","nila",2009,30847,570804214,8,-0.7399397,100.8000051
"1093",1093,14,"Riau","semua budidaya","nila",2009,6834,71185525.18,8,0.2933469,101.7068294
"1094",1094,15,"Jambi","semua budidaya","nila",2009,9848,133054188,8,-1.4851831,102.4380581
"1095",1095,16,"Sumatera Selatan","semua budidaya","nila",2009,48991,1098877000,8,-3.3194374,103.914399
"1096",1096,17,"Bengkulu","semua budidaya","nila",2009,7134,90239896,8,-3.5778471,102.3463875
"1097",1097,18,"Lampung","semua budidaya","nila",2009,4329,55796726.02,8,-4.5585849,105.4068079
"1098",1098,19,"Kepulauan Bangka Belitung","semua budidaya","nila",2009,255,3697500,8,-2.7410513,106.4405872
"1099",1099,21,"Kepulauan Riau","semua budidaya","nila",2009,13,234979,8,3.9456514,108.1428669
"1100",1100,31,"DKI Jakarta","semua budidaya","nila",2009,127,1518600,8,-6.211544,106.845172
"1101",1101,32,"Jawa Barat","semua budidaya","nila",2009,87397,804424702.2,8,-7.090911,107.668887
"1102",1102,33,"Jawa Tengah","semua budidaya","nila",2009,20073,193122754.7,8,-7.150975,110.1402594
"1103",1103,34,"DI Yogyakarta","semua budidaya","nila",2009,3833,24655357,8,-7.8753849,110.4262088
"1104",1104,35,"Jawa Timur","semua budidaya","nila",2009,8521,86226238,8,-7.5360639,112.2384017
"1105",1105,36,"Banten","semua budidaya","nila",2009,1769,15230155,8,-6.4058172,106.0640179
"1106",1106,51,"Bali","semua budidaya","nila",2009,722,12167718,8,-8.4095178,115.188916
"1107",1107,52,"Nusa Tenggara Barat","semua budidaya","nila",2009,1928,45260780,8,-8.6529334,117.3616476
"1108",1108,53,"Nusa Tenggara Timur","semua budidaya","nila",2009,231,4510000,8,-8.6573819,121.0793705
"1109",1109,61,"Kalimantan Barat","semua budidaya","nila",2009,2624,39548314,8,-0.2787808,111.4752851
"1110",1110,62,"Kalimantan Tengah","semua budidaya","nila",2009,2826,61197395,8,-1.6814878,113.3823545
"1111",1111,63,"Kalimantan Selatan","semua budidaya","nila",2009,19637,369995950,8,-3.0926415,115.2837585
"1112",1112,64,"Kalimantan Timur","semua budidaya","nila",2009,4090,84738792,8,1.6406296,116.419389
"1113",1113,71,"Sulawesi Utara","semua budidaya","nila",2009,11123,123794185,8,0.6246932,123.9750018
"1114",1114,72,"Sulawesi Tengah","semua budidaya","nila",2009,1793,22533190,8,-1.4300254,121.4456179
"1115",1115,73,"Sulawesi Selatan","semua budidaya","nila",2009,525,4515950,8,-3.6687994,119.9740534
"1116",1116,74,"Sulawesi Tenggara","semua budidaya","nila",2009,376,5264000,8,-4.14491,122.174605
"1117",1117,75,"Gorontalo","semua budidaya","nila",2009,1626,36079100,8,0.6999372,122.4467238
"1118",1118,76,"Sulawesi Barat","semua budidaya","nila",2009,26,259066,8,-2.8441371,119.2320784
"1119",1119,81,"Maluku","semua budidaya","nila",2009,56,1152560,8,-3.2384616,130.1452734
"1120",1120,82,"Maluku Utara","semua budidaya","nila",2009,241,7240500,8,1.5709993,127.8087693
"1121",1121,91,"Papua Barat","semua budidaya","nila",2009,521,13025000,8,-1.3361154,133.1747162
"1122",1122,94,"Papua","semua budidaya","nila",2009,748,10472000,8,-4.269928,138.0803529
"1123",1123,11,"Aceh","semua budidaya","nila",2010,2611,55538044,8,4.695135,96.7493993
"1124",1124,12,"Sumatera Utara","semua budidaya","nila",2010,60852,1217030000,8,2.1153547,99.5450974
"1125",1125,13,"Sumatera Barat","semua budidaya","nila",2010,42572,797236679,8,-0.7399397,100.8000051
"1126",1126,14,"Riau","semua budidaya","nila",2010,5441,111644813,8,0.2933469,101.7068294
"1127",1127,15,"Jambi","semua budidaya","nila",2010,12267,201021651,8,-1.4851831,102.4380581
"1128",1128,16,"Sumatera Selatan","semua budidaya","nila",2010,78073,1835910600,8,-3.3194374,103.914399
"1129",1129,17,"Bengkulu","semua budidaya","nila",2010,10103,152124878,8,-3.5778471,102.3463875
"1130",1130,18,"Lampung","semua budidaya","nila",2010,5727,484424127,8,-4.5585849,105.4068079
"1131",1131,19,"Kepulauan Bangka Belitung","semua budidaya","nila",2010,320,6829775,8,-2.7410513,106.4405872
"1132",1132,21,"Kepulauan Riau","semua budidaya","nila",2010,7,140000,8,3.9456514,108.1428669
"1133",1133,31,"DKI Jakarta","semua budidaya","nila",2010,2430,28773750,8,-6.211544,106.845172
"1134",1134,32,"Jawa Barat","semua budidaya","nila",2010,106889,1119577869,8,-7.090911,107.668887
"1135",1135,33,"Jawa Tengah","semua budidaya","nila",2010,28715,295443936,8,-7.150975,110.1402594
"1136",1136,34,"DI Yogyakarta","semua budidaya","nila",2010,5509,66678520,8,-7.8753849,110.4262088
"1137",1137,35,"Jawa Timur","semua budidaya","nila",2010,23211,211639201,8,-7.5360639,112.2384017
"1138",1138,36,"Banten","semua budidaya","nila",2010,2062,23533271,8,-6.4058172,106.0640179
"1139",1139,51,"Bali","semua budidaya","nila",2010,2291,35952168,8,-8.4095178,115.188916
"1140",1140,52,"Nusa Tenggara Barat","semua budidaya","nila",2010,9022,180446400,8,-8.6529334,117.3616476
"1141",1141,53,"Nusa Tenggara Timur","semua budidaya","nila",2010,414,11451720,8,-8.6573819,121.0793705
"1142",1142,61,"Kalimantan Barat","semua budidaya","nila",2010,1742,48784960,8,-0.2787808,111.4752851
"1143",1143,62,"Kalimantan Tengah","semua budidaya","nila",2010,4771,118954890,8,-1.6814878,113.3823545
"1144",1144,63,"Kalimantan Selatan","semua budidaya","nila",2010,24834,441133363,8,-3.0926415,115.2837585
"1145",1145,64,"Kalimantan Timur","semua budidaya","nila",2010,6553,1439947083,8,1.6406296,116.419389
"1146",1146,71,"Sulawesi Utara","semua budidaya","nila",2010,16253,438868463,8,0.6246932,123.9750018
"1147",1147,72,"Sulawesi Tengah","semua budidaya","nila",2010,2086,30106408,8,-1.4300254,121.4456179
"1148",1148,73,"Sulawesi Selatan","semua budidaya","nila",2010,1704,17237455,8,-3.6687994,119.9740534
"1149",1149,74,"Sulawesi Tenggara","semua budidaya","nila",2010,1071,12539106,8,-4.14491,122.174605
"1150",1150,75,"Gorontalo","semua budidaya","nila",2010,3955,81549250,8,0.6999372,122.4467238
"1151",1151,76,"Sulawesi Barat","semua budidaya","nila",2010,216,2097020,8,-2.8441371,119.2320784
"1152",1152,81,"Maluku","semua budidaya","nila",2010,21,148642,8,-3.2384616,130.1452734
"1153",1153,82,"Maluku Utara","semua budidaya","nila",2010,1023,19906180,8,1.5709993,127.8087693
"1154",1154,91,"Papua Barat","semua budidaya","nila",2010,511,13463700,8,-1.3361154,133.1747162
"1155",1155,94,"Papua","semua budidaya","nila",2010,935,22670650,8,-4.269928,138.0803529
"1156",1156,11,"Aceh","semua budidaya","nila",2011,4280,71353800,8,4.695135,96.7493993
"1157",1157,12,"Sumatera Utara","semua budidaya","nila",2011,57132,1018698500,8,2.1153547,99.5450974
"1158",1158,13,"Sumatera Barat","semua budidaya","nila",2011,56448,1018086066,8,-0.7399397,100.8000051
"1159",1159,14,"Riau","semua budidaya","nila",2011,5801,139215600,8,0.2933469,101.7068294
"1160",1160,15,"Jambi","semua budidaya","nila",2011,13318,239947540,8,-1.4851831,102.4380581
"1161",1161,16,"Sumatera Selatan","semua budidaya","nila",2011,63806,1165929600,8,-3.3194374,103.914399
"1162",1162,17,"Bengkulu","semua budidaya","nila",2011,12299,184490850,8,-3.5778471,102.3463875
"1163",1163,18,"Lampung","semua budidaya","nila",2011,7199,99011440.67,8,-4.5585849,105.4068079
"1164",1164,19,"Kepulauan Bangka Belitung","semua budidaya","nila",2011,386,8499700,8,-2.7410513,106.4405872
"1165",1165,21,"Kepulauan Riau","semua budidaya","nila",2011,151,2270700,8,3.9456514,108.1428669
"1166",1166,31,"DKI Jakarta","semua budidaya","nila",2011,1850,22200000,8,-6.211544,106.845172
"1167",1167,32,"Jawa Barat","semua budidaya","nila",2011,134381,1617228785,8,-7.090911,107.668887
"1168",1168,33,"Jawa Tengah","semua budidaya","nila",2011,41122,536178744,8,-7.150975,110.1402594
"1169",1169,34,"DI Yogyakarta","semua budidaya","nila",2011,7837,109711980,8,-7.8753849,110.4262088
"1170",1170,35,"Jawa Timur","semua budidaya","nila",2011,50054,750811500,8,-7.5360639,112.2384017
"1171",1171,36,"Banten","semua budidaya","nila",2011,3158,34733930,8,-6.4058172,106.0640179
"1172",1172,51,"Bali","semua budidaya","nila",2011,2762,55244400,8,-8.4095178,115.188916
"1173",1173,52,"Nusa Tenggara Barat","semua budidaya","nila",2011,4863,97254200,8,-8.6529334,117.3616476
"1174",1174,53,"Nusa Tenggara Timur","semua budidaya","nila",2011,506,12680800,8,-8.6573819,121.0793705
"1175",1175,61,"Kalimantan Barat","semua budidaya","nila",2011,2456,68514460,8,-0.2787808,111.4752851
"1176",1176,62,"Kalimantan Tengah","semua budidaya","nila",2011,6286,155577510,8,-1.6814878,113.3823545
"1177",1177,63,"Kalimantan Selatan","semua budidaya","nila",2011,32428,680977500,8,-3.0926415,115.2837585
"1178",1178,64,"Kalimantan Timur","semua budidaya","nila",2011,6691,187270000,8,1.6406296,116.419389
"1179",1179,71,"Sulawesi Utara","semua budidaya","nila",2011,34976,803937748.3,8,0.6246932,123.9750018
"1180",1180,72,"Sulawesi Tengah","semua budidaya","nila",2011,1732,34696200,8,-1.4300254,121.4456179
"1181",1181,73,"Sulawesi Selatan","semua budidaya","nila",2011,2494,37413000,8,-3.6687994,119.9740534
"1182",1182,74,"Sulawesi Tenggara","semua budidaya","nila",2011,997,14950500,8,-4.14491,122.174605
"1183",1183,75,"Gorontalo","semua budidaya","nila",2011,7469,179125440,8,0.6999372,122.4467238
"1184",1184,76,"Sulawesi Barat","semua budidaya","nila",2011,258,2892605,8,-2.8441371,119.2320784
"1185",1185,81,"Maluku","semua budidaya","nila",2011,28,837000,8,-3.2384616,130.1452734
"1186",1186,82,"Maluku Utara","semua budidaya","nila",2011,1220,46284900,8,1.5709993,127.8087693
"1187",1187,91,"Papua Barat","semua budidaya","nila",2011,780,23407104.81,8,-1.3361154,133.1747162
"1188",1188,94,"Papua","semua budidaya","nila",2011,1911,47777500,8,-4.269928,138.0803529
"1189",1189,11,"Aceh","semua budidaya","mas",2003,7345,96311304,6,4.695135,96.7493993
"1190",1190,12,"Sumatera Utara","semua budidaya","mas",2003,15379,133541350,6,2.1153547,99.5450974
"1191",1191,13,"Sumatera Barat","semua budidaya","mas",2003,17224,140843633,6,-0.7399397,100.8000051
"1192",1192,14,"Riau","semua budidaya","mas",2003,5037,40646678,6,0.2933469,101.7068294
"1193",1193,15,"Jambi","semua budidaya","mas",2003,919,6751663,6,-1.4851831,102.4380581
"1194",1194,16,"Sumatera Selatan","semua budidaya","mas",2003,10125,102200460,6,-3.3194374,103.914399
"1195",1195,17,"Bengkulu","semua budidaya","mas",2003,4273,38439000,6,-3.5778471,102.3463875
"1196",1196,18,"Lampung","semua budidaya","mas",2003,5258,34580610,6,-4.5585849,105.4068079
"1197",1197,19,"Kepulauan Bangka Belitung","semua budidaya","mas",2003,69,197722,6,-2.7410513,106.4405872
"1198",1198,21,"Kepulauan Riau","semua budidaya","mas",2003,0,0,6,3.9456514,108.1428669
"1199",1199,31,"DKI Jakarta","semua budidaya","mas",2003,581,4392979,6,-6.211544,106.845172
"1200",1200,32,"Jawa Barat","semua budidaya","mas",2003,107610,717006104,6,-7.090911,107.668887
"1201",1201,33,"Jawa Tengah","semua budidaya","mas",2003,4426,36955334,6,-7.150975,110.1402594
"1202",1202,34,"DI Yogyakarta","semua budidaya","mas",2003,754,2683647,6,-7.8753849,110.4262088
"1203",1203,35,"Jawa Timur","semua budidaya","mas",2003,4921,25289293,6,-7.5360639,112.2384017
"1204",1204,36,"Banten","semua budidaya","mas",2003,6109,36840615,6,-6.4058172,106.0640179
"1205",1205,51,"Bali","semua budidaya","mas",2003,695,6155602,6,-8.4095178,115.188916
"1206",1206,52,"Nusa Tenggara Barat","semua budidaya","mas",2003,1071,8660030,6,-8.6529334,117.3616476
"1207",1207,53,"Nusa Tenggara Timur","semua budidaya","mas",2003,832,4594715,6,-8.6573819,121.0793705
"1208",1208,61,"Kalimantan Barat","semua budidaya","mas",2003,857,12232007,6,-0.2787808,111.4752851
"1209",1209,62,"Kalimantan Tengah","semua budidaya","mas",2003,779,7672890,6,-1.6814878,113.3823545
"1210",1210,63,"Kalimantan Selatan","semua budidaya","mas",2003,2634,19037222,6,-3.0926415,115.2837585
"1211",1211,64,"Kalimantan Timur","semua budidaya","mas",2003,1039,6837525,6,1.6406296,116.419389
"1212",1212,71,"Sulawesi Utara","semua budidaya","mas",2003,5225,36444067,6,0.6246932,123.9750018
"1213",1213,72,"Sulawesi Tengah","semua budidaya","mas",2003,9444,65090780,6,-1.4300254,121.4456179
"1214",1214,73,"Sulawesi Selatan","semua budidaya","mas",2003,5270,37772775,6,-3.6687994,119.9740534
"1215",1215,74,"Sulawesi Tenggara","semua budidaya","mas",2003,564,1778575,6,-4.14491,122.174605
"1216",1216,75,"Gorontalo","semua budidaya","mas",2003,1,10800,6,0.6999372,122.4467238
"1217",1217,76,"Sulawesi Barat","semua budidaya","mas",2003,0,0,6,-2.8441371,119.2320784
"1218",1218,81,"Maluku","semua budidaya","mas",2003,0,0,6,-3.2384616,130.1452734
"1219",1219,82,"Maluku Utara","semua budidaya","mas",2003,41,254380,6,1.5709993,127.8087693
"1220",1220,91,"Papua Barat","semua budidaya","mas",2003,0,0,6,-1.3361154,133.1747162
"1221",1221,94,"Papua","semua budidaya","mas",2003,903,5126100,6,-4.269928,138.0803529
"1222",1222,11,"Aceh","semua budidaya","mas",2004,8289,98901538,6,4.695135,96.7493993
"1223",1223,12,"Sumatera Utara","semua budidaya","mas",2004,18296,157027610,6,2.1153547,99.5450974
"1224",1224,13,"Sumatera Barat","semua budidaya","mas",2004,17883,141863270,6,-0.7399397,100.8000051
"1225",1225,14,"Riau","semua budidaya","mas",2004,3926,35096376,6,0.2933469,101.7068294
"1226",1226,15,"Jambi","semua budidaya","mas",2004,623,6317310,6,-1.4851831,102.4380581
"1227",1227,16,"Sumatera Selatan","semua budidaya","mas",2004,539,6515270,6,-3.3194374,103.914399
"1228",1228,17,"Bengkulu","semua budidaya","mas",2004,4177,40096250,6,-3.5778471,102.3463875
"1229",1229,18,"Lampung","semua budidaya","mas",2004,6325,39064081,6,-4.5585849,105.4068079
"1230",1230,19,"Kepulauan Bangka Belitung","semua budidaya","mas",2004,23,226476,6,-2.7410513,106.4405872
"1231",1231,21,"Kepulauan Riau","semua budidaya","mas",2004,0,0,6,3.9456514,108.1428669
"1232",1232,31,"DKI Jakarta","semua budidaya","mas",2004,4035,13544600,6,-6.211544,106.845172
"1233",1233,32,"Jawa Barat","semua budidaya","mas",2004,99967,698925020,6,-7.090911,107.668887
"1234",1234,33,"Jawa Tengah","semua budidaya","mas",2004,3675,36227692,6,-7.150975,110.1402594
"1235",1235,34,"DI Yogyakarta","semua budidaya","mas",2004,484,3870520,6,-7.8753849,110.4262088
"1236",1236,35,"Jawa Timur","semua budidaya","mas",2004,4531,40443963,6,-7.5360639,112.2384017
"1237",1237,36,"Banten","semua budidaya","mas",2004,1628,41637365,6,-6.4058172,106.0640179
"1238",1238,51,"Bali","semua budidaya","mas",2004,451,4489305,6,-8.4095178,115.188916
"1239",1239,52,"Nusa Tenggara Barat","semua budidaya","mas",2004,861,8446610,6,-8.6529334,117.3616476
"1240",1240,53,"Nusa Tenggara Timur","semua budidaya","mas",2004,206,1892550,6,-8.6573819,121.0793705
"1241",1241,61,"Kalimantan Barat","semua budidaya","mas",2004,786,8299780,6,-0.2787808,111.4752851
"1242",1242,62,"Kalimantan Tengah","semua budidaya","mas",2004,715,7119284,6,-1.6814878,113.3823545
"1243",1243,63,"Kalimantan Selatan","semua budidaya","mas",2004,2444,22132690,6,-3.0926415,115.2837585
"1244",1244,64,"Kalimantan Timur","semua budidaya","mas",2004,1350,11945480,6,1.6406296,116.419389
"1245",1245,71,"Sulawesi Utara","semua budidaya","mas",2004,4137,32690357,6,0.6246932,123.9750018
"1246",1246,72,"Sulawesi Tengah","semua budidaya","mas",2004,734,7236690,6,-1.4300254,121.4456179
"1247",1247,73,"Sulawesi Selatan","semua budidaya","mas",2004,5468,43580800,6,-3.6687994,119.9740534
"1248",1248,74,"Sulawesi Tenggara","semua budidaya","mas",2004,224,2674900,6,-4.14491,122.174605
"1249",1249,75,"Gorontalo","semua budidaya","mas",2004,18,203103,6,0.6999372,122.4467238
"1250",1250,76,"Sulawesi Barat","semua budidaya","mas",2004,0,0,6,-2.8441371,119.2320784
"1251",1251,81,"Maluku","semua budidaya","mas",2004,3,36055,6,-3.2384616,130.1452734
"1252",1252,82,"Maluku Utara","semua budidaya","mas",2004,74,859700,6,1.5709993,127.8087693
"1253",1253,91,"Papua Barat","semua budidaya","mas",2004,0,0,6,-1.3361154,133.1747162
"1254",1254,94,"Papua","semua budidaya","mas",2004,589,5562685,6,-4.269928,138.0803529
"1255",1255,11,"Aceh","semua budidaya","mas",2005,4791,55130900,6,4.695135,96.7493993
"1256",1256,12,"Sumatera Utara","semua budidaya","mas",2005,20275,147970000,6,2.1153547,99.5450974
"1257",1257,13,"Sumatera Barat","semua budidaya","mas",2005,351,22956465,6,-0.7399397,100.8000051
"1258",1258,14,"Riau","semua budidaya","mas",2005,2505,24229580,6,0.2933469,101.7068294
"1259",1259,15,"Jambi","semua budidaya","mas",2005,752,9605680,6,-1.4851831,102.4380581
"1260",1260,16,"Sumatera Selatan","semua budidaya","mas",2005,28619,244558300,6,-3.3194374,103.914399
"1261",1261,17,"Bengkulu","semua budidaya","mas",2005,2912,23651820,6,-3.5778471,102.3463875
"1262",1262,18,"Lampung","semua budidaya","mas",2005,5033,42633730,6,-4.5585849,105.4068079
"1263",1263,19,"Kepulauan Bangka Belitung","semua budidaya","mas",2005,13,169000,6,-2.7410513,106.4405872
"1264",1264,21,"Kepulauan Riau","semua budidaya","mas",2005,25,325000,6,3.9456514,108.1428669
"1265",1265,31,"DKI Jakarta","semua budidaya","mas",2005,1310,11757785,6,-6.211544,106.845172
"1266",1266,32,"Jawa Barat","semua budidaya","mas",2005,117519,948066564,6,-7.090911,107.668887
"1267",1267,33,"Jawa Tengah","semua budidaya","mas",2005,3830,37204200,6,-7.150975,110.1402594
"1268",1268,34,"DI Yogyakarta","semua budidaya","mas",2005,686,5485096,6,-7.8753849,110.4262088
"1269",1269,35,"Jawa Timur","semua budidaya","mas",2005,3151,22010204,6,-7.5360639,112.2384017
"1270",1270,36,"Banten","semua budidaya","mas",2005,5363,45873891,6,-6.4058172,106.0640179
"1271",1271,51,"Bali","semua budidaya","mas",2005,419,5563474,6,-8.4095178,115.188916
"1272",1272,52,"Nusa Tenggara Barat","semua budidaya","mas",2005,987,13059100,6,-8.6529334,117.3616476
"1273",1273,53,"Nusa Tenggara Timur","semua budidaya","mas",2005,180,931850,6,-8.6573819,121.0793705
"1274",1274,61,"Kalimantan Barat","semua budidaya","mas",2005,927,14791230,6,-0.2787808,111.4752851
"1275",1275,62,"Kalimantan Tengah","semua budidaya","mas",2005,1076,13651685,6,-1.6814878,113.3823545
"1276",1276,63,"Kalimantan Selatan","semua budidaya","mas",2005,1422,13773302,6,-3.0926415,115.2837585
"1277",1277,64,"Kalimantan Timur","semua budidaya","mas",2005,2796,40460680,6,1.6406296,116.419389
"1278",1278,71,"Sulawesi Utara","semua budidaya","mas",2005,4793,48304989,6,0.6246932,123.9750018
"1279",1279,72,"Sulawesi Tengah","semua budidaya","mas",2005,1506,16431200,6,-1.4300254,121.4456179
"1280",1280,73,"Sulawesi Selatan","semua budidaya","mas",2005,3525,17855068,6,-3.6687994,119.9740534
"1281",1281,74,"Sulawesi Tenggara","semua budidaya","mas",2005,1516,19693200,6,-4.14491,122.174605
"1282",1282,75,"Gorontalo","semua budidaya","mas",2005,39,432134,6,0.6999372,122.4467238
"1283",1283,76,"Sulawesi Barat","semua budidaya","mas",2005,0,0,6,-2.8441371,119.2320784
"1284",1284,81,"Maluku","semua budidaya","mas",2005,26,306700,6,-3.2384616,130.1452734
"1285",1285,82,"Maluku Utara","semua budidaya","mas",2005,119,1066326,6,1.5709993,127.8087693
"1286",1286,91,"Papua Barat","semua budidaya","mas",2005,4,88444,6,-1.3361154,133.1747162
"1287",1287,94,"Papua","semua budidaya","mas",2005,454,18126739,6,-4.269928,138.0803529
"1288",1288,11,"Aceh","semua budidaya","mas",2006,6591,99103982,6,4.695135,96.7493993
"1289",1289,12,"Sumatera Utara","semua budidaya","mas",2006,18374,158037920,6,2.1153547,99.5450974
"1290",1290,13,"Sumatera Barat","semua budidaya","mas",2006,17596,275724015,6,-0.7399397,100.8000051
"1291",1291,14,"Riau","semua budidaya","mas",2006,3868,15724727,6,0.2933469,101.7068294
"1292",1292,15,"Jambi","semua budidaya","mas",2006,436,6026343,6,-1.4851831,102.4380581
"1293",1293,16,"Sumatera Selatan","semua budidaya","mas",2006,32098,351824000,6,-3.3194374,103.914399
"1294",1294,17,"Bengkulu","semua budidaya","mas",2006,2728,24500966,6,-3.5778471,102.3463875
"1295",1295,18,"Lampung","semua budidaya","mas",2006,4629,43116953,6,-4.5585849,105.4068079
"1296",1296,19,"Kepulauan Bangka Belitung","semua budidaya","mas",2006,11,225580,6,-2.7410513,106.4405872
"1297",1297,21,"Kepulauan Riau","semua budidaya","mas",2006,3,9474,6,3.9456514,108.1428669
"1298",1298,31,"DKI Jakarta","semua budidaya","mas",2006,237,2640920,6,-6.211544,106.845172
"1299",1299,32,"Jawa Barat","semua budidaya","mas",2006,123895,857923243,6,-7.090911,107.668887
"1300",1300,33,"Jawa Tengah","semua budidaya","mas",2006,4639,49912859,6,-7.150975,110.1402594
"1301",1301,34,"DI Yogyakarta","semua budidaya","mas",2006,462,3999568,6,-7.8753849,110.4262088
